"category_id","total_behavior_count","buy_count","buy_percentage"
4561,1343,13,0.01
6247,1092,13,0.01
10678,685,13,0.01
4601,481,13,0.01
11564,706,13,0.01
2535,567,13,0.01
4531,858,13,0.01
805,338,13,0.01
4609,393,13,0.01
10862,357,13,0.01
2213,493,13,0.01
4701,1545,13,0.01
6901,175,13,0.01
590,858,13,0.01
6858,204,13,0.01
7297,717,13,0.01
7832,232,13,0.01
3358,750,13,0.01
6367,1208,13,0.01
1152,417,13,0.01
5981,1045,13,0.01
11883,312,13,0.01
11954,338,13,0.01
5579,480,13,0.01
9719,471,13,0.01
1630,258,13,0.01
10040,167,13,0.01
414,201,13,0.01
1287,168,13,0.01
5900,228,13,0.01
2092,195,13,0.01
3584,129,13,0.01
1726,228,13,0.01
689,162,13,0.01
5004,192,13,0.01
5646,165,13,0.01
6985,353,13,0.01
13346,308,12,0.01
12657,129,12,0.01
192,142,12,0.01
9139,154,12,0.01
3139,334,12,0.01
8735,206,12,0.01
10983,622,12,0.01
6580,357,12,0.01
9480,283,12,0.01
2410,109,12,0.01
12540,480,12,0.01
7534,246,12,0.01
11114,349,12,0.01
3227,431,12,0.01
5602,178,12,0.01
157,184,12,0.01
4034,261,12,0.01
6485,179,12,0.01
11621,338,12,0.01
5869,220,12,0.01
4302,114,12,0.01
13846,1974,12,0.01
13823,3121,12,0.01
13224,212,12,0.01
2771,1216,12,0.01
10063,1734,12,0.01
5127,1423,12,0.01
2271,335,12,0.01
10659,542,12,0.01
11219,989,12,0.01
10322,542,12,0.01
7955,3180,12,0.01
12598,384,12,0.01
10734,874,12,0.01
3562,192,12,0.01
9881,774,12,0.01
11837,632,12,0.01
3228,224,12,0.01
5932,1242,12,0.01
3200,1177,12,0.01
5480,1586,12,0.01
6129,247,12,0.01
2620,208,12,0.01
4025,775,12,0.01
5927,289,12,0.01
1116,1168,12,0.01
13769,512,12,0.01
4274,286,12,0.01
9808,230,12,0.01
7690,335,12,0.01
838,520,12,0.01
10062,235,12,0.01
12688,393,12,0.01
6627,165,12,0.01
11917,1104,12,0.01
987,863,12,0.01
9101,767,12,0.01
6168,663,12,0.01
5898,750,12,0.01
3289,239,12,0.01
5077,345,12,0.01
7576,156,12,0.01
1048,817,12,0.01
705,567,12,0.01
10772,176,12,0.01
12183,303,12,0.01
13269,1249,12,0.01
7948,252,12,0.01
9093,147,12,0.01
12233,245,12,0.01
3085,343,12,0.01
7392,213,12,0.01
13691,264,12,0.01
13928,451,11,0.01
8724,289,11,0.01
7708,1970,11,0.01
11184,448,11,0.01
9526,935,11,0.01
574,1868,11,0.01
9086,3322,11,0.01
674,428,11,0.01
6518,554,11,0.01
3607,165,11,0.01
1584,382,11,0.01
11398,526,11,0.01
11021,224,11,0.01
2971,188,11,0.01
9872,471,11,0.01
9221,396,11,0.01
11733,257,11,0.01
1362,315,11,0.01
1324,605,11,0.01
5604,503,11,0.01
5930,652,11,0.01
9224,717,11,0.01
9358,309,11,0.01
7653,501,11,0.01
11664,420,11,0.01
10241,372,11,0.01
7014,489,11,0.01
2122,131,11,0.01
11097,332,11,0.01
12612,385,11,0.01
5635,581,11,0.01
219,202,11,0.01
1102,167,11,0.01
11062,810,11,0.01
6569,288,11,0.01
4961,415,11,0.01
9311,641,11,0.01
5264,447,11,0.01
6176,457,11,0.01
13408,401,11,0.01
13441,113,11,0.01
6423,487,11,0.01
13135,101,11,0.01
8613,277,11,0.01
11055,409,11,0.01
2939,645,11,0.01
6964,594,11,0.01
9510,200,11,0.01
8541,369,11,0.01
8191,397,11,0.01
5892,213,11,0.01
10735,473,11,0.01
12923,248,11,0.01
5229,277,11,0.01
9160,156,11,0.01
863,194,11,0.01
340,177,11,0.01
1215,879,11,0.01
5276,526,11,0.01
4880,299,11,0.01
10816,263,11,0.01
7530,315,11,0.01
12275,245,11,0.01
8967,474,11,0.01
3721,194,11,0.01
9191,523,11,0.01
14064,324,11,0.01
2255,852,11,0.01
7739,352,11,0.01
13148,120,11,0.01
5118,167,11,0.01
11967,455,11,0.01
2781,316,11,0.01
155,847,11,0.01
12277,165,11,0.01
138,172,11,0.01
11275,213,11,0.01
4762,159,11,0.01
632,200,11,0.01
8633,314,11,0.01
12195,195,11,0.01
11551,426,11,0.01
8259,260,11,0.01
9117,119,11,0.01
10741,521,11,0.01
4227,173,11,0.01
11754,37,11,0.01
6562,517,10,0.01
5844,115,10,0.01
12194,376,10,0.01
6375,129,10,0.01
3687,8332,10,0.01
11909,1167,10,0.01
5329,670,10,0.01
5141,1344,10,0.01
5332,983,10,0.01
3814,259,10,0.01
11076,741,10,0.01
5881,662,10,0.01
4539,495,10,0.01
8052,368,10,0.01
8156,511,10,0.01
3786,335,10,0.01
8611,112,10,0.01
3190,184,10,0.01
9228,118,10,0.01
254,964,10,0.01
288,1186,10,0.01
12615,1052,10,0.01
7354,578,10,0.01
10779,190,10,0.01
4320,233,10,0.01
11482,367,10,0.01
9948,552,10,0.01
10785,1187,10,0.01
11439,346,10,0.01
5308,366,10,0.01
3727,377,10,0.01
9938,746,10,0.01
4750,188,10,0.01
10174,315,10,0.01
11229,233,10,0.01
10216,1004,10,0.01
2156,83,10,0.01
432,881,10,0.01
4953,164,10,0.01
1530,103,10,0.01
4692,84,10,0.01
12342,300,10,0.01
3489,223,10,0.01
10967,257,10,0.01
5095,233,10,0.01
2079,255,10,0.01
3393,116,10,0.01
7385,189,10,0.01
4841,186,10,0.01
5706,373,10,0.01
3282,169,10,0.01
12961,166,10,0.01
1250,651,10,0.01
4422,360,10,0.01
10613,133,10,0.01
2395,752,10,0.01
13200,115,10,0.01
8216,555,10,0.01
9082,139,10,0.01
6888,484,10,0.01
11992,507,10,0.01
1852,188,10,0.01
1892,242,10,0.01
3926,251,10,0.01
1401,314,10,0.01
7966,738,10,0.01
1190,473,10,0.01
2702,115,10,0.01
11584,163,10,0.01
9712,147,10,0.01
3555,110,10,0.01
522,136,10,0.01
13831,213,10,0.01
11392,168,10,0.01
6048,190,10,0.01
13840,607,10,0.01
7035,303,10,0.01
4625,2541,10,0.01
2484,270,10,0.01
11498,191,10,0.01
3033,119,10,0.01
6896,168,10,0.01
8994,169,10,0.01
7025,248,10,0.01
10288,118,10,0.01
6686,209,10,0.01
10814,327,10,0.01
12351,124,10,0.01
1996,189,10,0.01
501,153,10,0.01
12922,181,10,0.01
9983,244,10,0.01
2026,260,10,0.01
7942,171,10,0.01
11720,104,10,0.01
564,81,10,0.01
11761,129,10,0.01
829,161,10,0.01
4668,188,10,0.01
2199,132,10,0.01
9550,177,10,0.01
10206,122,10,0.01
3213,220,9,0.01
6529,328,9,0.01
10514,120,9,0.01
3620,294,9,0.01
11990,175,9,0.01
8764,130,9,0.01
9885,90,9,0.01
9432,101,9,0.01
347,204,9,0.01
7674,93,9,0.01
9833,871,9,0.01
8017,219,9,0.01
7210,172,9,0.01
3297,361,9,0.01
5523,147,9,0.01
11974,259,9,0.01
9920,272,9,0.01
3937,234,9,0.01
13774,419,9,0.01
11815,154,9,0.01
2848,93,9,0.01
8073,275,9,0.01
7804,121,9,0.01
4373,99,9,0.01
12124,181,9,0.01
338,154,9,0.01
4115,102,9,0.01
7822,92,9,0.01
5132,94,9,0.01
2415,2776,9,0.01
11470,1613,9,0.01
10120,4010,9,0.01
9664,1263,9,0.01
7996,107,9,0.01
47,525,9,0.01
6363,342,9,0.01
7772,251,9,0.01
4127,917,9,0.01
2568,1590,9,0.01
1155,1352,9,0.01
5114,889,9,0.01
12490,2323,9,0.01
10629,1437,9,0.01
2931,823,9,0.01
12822,459,9,0.01
13834,178,9,0.01
4385,113,9,0.01
11038,448,9,0.01
6677,701,9,0.01
11520,3808,9,0.01
11740,659,9,0.01
13348,297,9,0.01
9401,2129,9,0.01
2459,713,9,0.01
5269,461,9,0.01
12761,350,9,0.01
10593,384,9,0.01
4310,573,9,0.01
4599,318,9,0.01
10137,983,9,0.01
7834,422,9,0.01
4549,275,9,0.01
13922,400,9,0.01
7390,1241,9,0.01
6397,1143,9,0.01
7428,3287,9,0.01
3629,182,9,0.01
9959,924,9,0.01
3659,790,9,0.01
4642,2211,9,0.01
5711,314,9,0.01
1638,256,9,0.01
10825,897,9,0.01
9895,334,9,0.01
13459,209,9,0.01
12964,413,9,0.01
7050,222,9,0.01
1010,158,9,0.01
2312,517,9,0.01
13645,184,9,0.01
8868,190,9,0.01
2443,202,9,0.01
9529,323,9,0.01
13571,172,9,0.01
13114,1265,9,0.01
9061,356,9,0.01
4656,311,9,0.01
9597,312,9,0.01
10033,237,9,0.01
13060,177,9,0.01
13066,659,9,0.01
13480,172,9,0.01
12465,408,9,0.01
5719,360,9,0.01
8115,56,9,0.01
8990,1266,9,0.01
11412,287,9,0.01
8333,189,9,0.01
504,112,9,0.01
4411,75,9,0.01
2291,793,9,0.01
8587,320,9,0.01
3807,205,9,0.01
6804,357,9,0.01
2955,324,9,0.01
6540,225,9,0.01
8234,571,9,0.01
8598,378,9,0.01
3063,262,9,0.01
11365,337,9,0.01
14018,298,8,0.01
3032,282,8,0.01
8332,1321,8,0.01
13334,1136,8,0.01
7670,288,8,0.01
7961,573,8,0.01
9450,3051,8,0.01
1750,1004,8,0.01
13326,3334,8,0.01
11565,311,8,0.01
4889,128,8,0.01
7250,669,8,0.01
5049,185,8,0.01
12421,1698,8,0.01
10379,317,8,0.01
11481,582,8,0.01
910,131,8,0.01
3862,1560,8,0.01
1564,1445,8,0.01
257,226,8,0.01
10616,482,8,0.01
2801,519,8,0.01
10161,314,8,0.01
2479,652,8,0.01
11317,129,8,0.01
390,271,8,0.01
12722,259,8,0.01
6058,1525,8,0.01
7000,203,8,0.01
300,801,8,0.01
8609,262,8,0.01
1242,808,8,0.01
11236,361,8,0.01
280,1113,8,0.01
5176,1314,8,0.01
8526,706,8,0.01
10037,2384,8,0.01
7883,100,8,0.01
2831,496,8,0.01
12864,374,8,0.01
10821,334,8,0.01
1441,1707,8,0.01
9165,145,8,0.01
126,301,8,0.01
410,618,8,0.01
13672,158,8,0.01
4114,180,8,0.01
11595,697,8,0.01
11645,113,8,0.01
8518,39,8,0.01
2908,115,8,0.01
4197,205,8,0.01
6091,732,8,0.01
2659,374,8,0.01
7057,225,8,0.01
5048,625,8,0.01
8515,576,8,0.01
9592,150,8,0.01
12690,345,8,0.01
11143,139,8,0.01
722,270,8,0.01
7980,472,8,0.01
467,117,8,0.01
4336,326,8,0.01
10101,69,8,0.01
1451,636,8,0.01
2260,296,8,0.01
5193,160,8,0.01
10599,539,8,0.01
460,272,8,0.01
13056,147,8,0.01
4902,515,8,0.01
8916,254,8,0.01
1224,229,8,0.01
11644,353,8,0.01
10607,135,8,0.01
4343,180,8,0.01
5051,444,8,0.01
11037,308,8,0.01
11150,107,8,0.01
337,464,8,0.01
3599,549,8,0.01
12972,289,8,0.01
13109,178,8,0.01
115,136,8,0.01
7095,243,8,0.01
924,154,8,0.01
2229,69,8,0.01
3230,121,8,0.01
13040,77,8,0.01
4092,295,8,0.01
11443,69,8,0.01
3613,161,8,0.01
2905,169,8,0.01
9111,86,8,0.01
5569,381,8,0.01
1227,96,8,0.01
5586,62,8,0.01
10906,159,8,0.01
13749,174,8,0.01
5648,155,8,0.01
5208,112,8,0.01
1087,84,8,0.01
12365,233,8,0.01
12435,193,8,0.01
5906,124,8,0.01
11779,88,8,0.01
1249,114,8,0.01
12836,126,8,0.01
9570,61,7,0.01
4016,48,7,0.01
6469,60,7,0.01
11531,27,7,0.01
4700,806,7,0.01
12220,424,7,0.01
5581,206,7,0.01
12142,771,7,0.01
13872,118,7,0.01
354,569,7,0.01
1642,657,7,0.01
1079,305,7,0.01
9893,538,7,0.01
8376,2301,7,0.01
13001,74,7,0.01
5177,178,7,0.01
8901,2554,7,0.01
11159,2390,7,0.01
6754,2497,7,0.01
6997,232,7,0.01
6401,829,7,0.01
13150,152,7,0.01
5717,74,7,0.01
10939,218,7,0.01
7140,2743,7,0.01
8675,406,7,0.01
14047,228,7,0.01
1640,312,7,0.01
10402,281,7,0.01
11354,118,7,0.01
7668,201,7,0.01
4559,262,7,0.01
1110,1463,7,0.01
1144,473,7,0.01
11510,167,7,0.01
11679,141,7,0.01
1561,535,7,0.01
13472,163,7,0.01
6700,2003,7,0.01
12211,121,7,0.01
10085,603,7,0.01
11278,288,7,0.01
5878,745,7,0.01
9745,144,7,0.01
13428,179,7,0.01
9715,159,7,0.01
12550,320,7,0.01
13035,402,7,0.01
4179,305,7,0.01
10405,81,7,0.01
24,769,7,0.01
8966,1810,7,0.01
11804,190,7,0.01
5309,303,7,0.01
10716,293,7,0.01
10708,688,7,0.01
6445,233,7,0.01
3137,114,7,0.01
7450,750,7,0.01
728,229,7,0.01
497,197,7,0.01
6638,89,7,0.01
7607,144,7,0.01
9653,245,7,0.01
12129,87,7,0.01
8272,360,7,0.01
10177,191,7,0.01
7707,160,7,0.01
3994,186,7,0.01
10315,299,7,0.01
6441,189,7,0.01
10588,337,7,0.01
10957,130,7,0.01
4228,351,7,0.01
3708,195,7,0.01
5037,616,7,0.01
11636,173,7,0.01
6017,139,7,0.01
3645,110,7,0.01
4128,190,7,0.01
8166,39,7,0.01
13597,168,7,0.01
8521,434,7,0.01
8867,136,7,0.01
10360,710,7,0.01
5774,215,7,0.01
9375,311,7,0.01
12627,372,7,0.01
13989,140,7,0.01
1643,297,7,0.01
11427,89,7,0.01
8128,222,7,0.01
11631,184,7,0.01
12457,141,7,0.01
9769,199,7,0.01
3770,475,7,0.01
9757,375,7,0.01
8182,307,7,0.01
1742,138,7,0.01
6142,137,7,0.01
11237,397,7,0.01
13263,257,7,0.01
4647,109,7,0.01
6819,102,7,0.01
7694,201,7,0.01
3542,51,7,0.01
6745,347,7,0.01
7454,266,7,0.01
11158,318,7,0.01
12746,122,7,0.01
10679,101,7,0.01
8612,137,7,0.01
11164,150,7,0.01
4581,128,7,0.01
13876,273,7,0.01
11650,422,7,0.01
1471,415,7,0.01
5991,115,7,0.01
2493,79,7,0.01
10592,141,7,0.01
13483,79,7,0.01
9850,96,7,0.01
7905,117,7,0.01
13863,305,7,0.01
8029,275,7,0.01
9490,84,7,0.01
9416,86,7,0.01
2762,83,7,0.01
11703,95,7,0.01
11704,56,7,0.01
10111,106,7,0.01
7192,87,7,0.01
5102,199,7,0.01
4990,61,7,0.01
7558,175,7,0.01
5937,77,7,0.01
7522,95,7,0.01
10254,98,7,0.01
6658,139,7,0.01
7953,197,7,0.01
13094,105,7,0.01
8178,110,7,0.01
12816,184,7,0.01
8920,159,7,0.01
9066,154,7,0.01
1394,265,7,0.01
1305,105,7,0.01
7305,300,7,0.01
4050,75,7,0.01
8401,179,7,0.01
1436,50,7,0.01
6654,148,6,0.01
2914,78,6,0.01
6811,111,6,0.01
5381,186,6,0.01
5315,33,6,0.01
878,88,6,0.01
13318,684,6,0.01
2396,376,6,0.01
4415,123,6,0.01
7894,178,6,0.01
13214,85,6,0.01
5057,496,6,0.01
10122,182,6,0.01
12545,56,6,0.01
768,144,6,0.01
6040,145,6,0.01
14023,313,6,0.01
5956,94,6,0.01
10522,71,6,0.01
12784,135,6,0.01
12910,117,6,0.01
2202,458,6,0.01
756,117,6,0.01
8836,115,6,0.01
6633,117,6,0.01
11861,69,6,0.01
8068,421,6,0.01
8767,136,6,0.01
12788,141,6,0.01
12765,132,6,0.01
12228,155,6,0.01
8804,194,6,0.01
11678,74,6,0.01
11521,61,6,0.01
4156,250,6,0.01
5576,117,6,0.01
1157,49,6,0.01
7956,94,6,0.01
1316,104,6,0.01
13328,238,6,0.01
1059,170,6,0.01
6133,303,6,0.01
9515,127,6,0.01
309,110,6,0.01
8542,142,6,0.01
3051,114,6,0.01
2856,242,6,0.01
5684,52,6,0.01
2786,129,6,0.01
8148,191,6,0.01
12905,58,6,0.01
8505,148,6,0.01
6146,88,6,0.01
5028,37,6,0.01
6200,119,6,0.01
12409,221,6,0.01
11633,105,6,0.01
633,85,6,0.01
13024,166,6,0.01
9875,132,6,0.01
5640,67,6,0.01
2238,75,6,0.01
11430,88,6,0.01
9493,87,6,0.01
5721,101,6,0.01
7655,221,6,0.01
2241,142,6,0.01
9520,173,6,0.01
5067,90,6,0.01
4226,55,6,0.01
4469,20,6,0.01
158,46,6,0.01
2946,73,6,0.01
11585,62,6,0.01
8697,70,6,0.01
9499,73,6,0.01
6668,15,6,0.01
2708,187,6,0.01
6035,155,6,0.01
4295,909,6,0.01
9195,217,6,0.01
6631,208,6,0.01
9660,169,6,0.01
4709,1505,6,0.01
5438,309,6,0.01
11833,322,6,0.01
1610,472,6,0.01
6249,483,6,0.01
10673,389,6,0.01
12193,168,6,0.01
13080,1398,6,0.01
6775,288,6,0.01
7329,332,6,0.01
2034,141,6,0.01
7301,125,6,0.01
976,306,6,0.01
4505,1040,6,0.01
240,223,6,0.01
12861,172,6,0.01
11377,174,6,0.01
10286,234,6,0.01
8184,466,6,0.01
6993,108,6,0.01
1527,426,6,0.01
120,372,6,0.01
9650,192,6,0.01
9610,524,6,0.01
13164,360,6,0.01
6595,394,6,0.01
13638,482,6,0.01
8442,159,6,0.01
8356,191,6,0.01
1943,155,6,0.01
8326,124,6,0.01
4119,57,6,0.01
5687,149,6,0.01
10112,318,6,0.01
6915,227,6,0.01
6583,107,6,0.01
6481,457,6,0.01
7660,253,6,0.01
279,1597,6,0.01
10381,233,6,0.01
10864,264,6,0.01
12375,695,6,0.01
6219,269,6,0.01
10732,900,6,0.01
9574,261,6,0.01
12376,127,6,0.01
2539,111,6,0.01
11051,131,6,0.01
11611,377,6,0.01
6478,223,6,0.01
4354,80,6,0.01
10889,167,6,0.01
5962,517,6,0.01
1404,65,6,0.01
5964,208,6,0.01
7399,61,6,0.01
3795,250,6,0.01
3789,456,6,0.01
8320,150,6,0.01
10644,163,6,0.01
5489,379,6,0.01
3238,135,6,0.01
10839,468,6,0.01
6796,312,6,0.01
3194,284,6,0.01
9327,548,6,0.01
1599,434,6,0.01
1288,189,6,0.01
12346,55,6,0.01
765,596,6,0.01
7680,99,6,0.01
2062,169,6,0.01
13832,118,6,0.01
13521,162,6,0.01
11322,143,6,0.01
2633,252,6,0.01
1820,95,6,0.01
11663,311,6,0.01
10637,913,6,0.01
13335,192,5,0.00
8888,146,5,0.00
1508,1363,5,0.00
4931,1768,5,0.00
12862,565,5,0.00
10817,280,5,0.00
2322,55,5,0.00
12510,387,5,0.00
7087,54,5,0.00
13176,889,5,0.00
11,4497,5,0.00
13670,812,5,0.00
1861,127,5,0.00
4773,1607,5,0.00
3264,559,5,0.00
7064,216,5,0.00
2648,466,5,0.00
13415,273,5,0.00
12009,339,5,0.00
3637,305,5,0.00
4301,107,5,0.00
740,2892,5,0.00
6060,661,5,0.00
7438,236,5,0.00
11925,720,5,0.00
4390,170,5,0.00
6938,87,5,0.00
10582,2468,5,0.00
2089,91,5,0.00
10532,277,5,0.00
9331,150,5,0.00
3001,672,5,0.00
8415,1083,5,0.00
9319,105,5,0.00
5153,481,5,0.00
9310,157,5,0.00
13034,60,5,0.00
8695,249,5,0.00
12921,915,5,0.00
9216,141,5,0.00
3945,573,5,0.00
8850,250,5,0.00
4533,999,5,0.00
11934,121,5,0.00
8242,52,5,0.00
7034,170,5,0.00
10215,227,5,0.00
2114,199,5,0.00
5115,132,5,0.00
11776,917,5,0.00
7484,421,5,0.00
1491,191,5,0.00
4391,146,5,0.00
7602,252,5,0.00
8661,241,5,0.00
1960,177,5,0.00
612,103,5,0.00
10618,66,5,0.00
11068,197,5,0.00
586,257,5,0.00
10751,250,5,0.00
994,46,5,0.00
6109,179,5,0.00
8627,274,5,0.00
13798,329,5,0.00
4883,382,5,0.00
13551,124,5,0.00
11697,187,5,0.00
13322,183,5,0.00
10107,197,5,0.00
3594,211,5,0.00
12948,274,5,0.00
12631,99,5,0.00
11343,172,5,0.00
11549,222,5,0.00
10554,116,5,0.00
1286,163,5,0.00
11058,573,5,0.00
13973,218,5,0.00
13457,65,5,0.00
7841,445,5,0.00
8605,1356,5,0.00
13212,68,5,0.00
1204,350,5,0.00
12229,327,5,0.00
8698,239,5,0.00
10519,166,5,0.00
10635,101,5,0.00
12506,247,5,0.00
3483,548,5,0.00
10363,229,5,0.00
11856,463,5,0.00
1710,304,5,0.00
7213,485,5,0.00
2929,259,5,0.00
11060,227,5,0.00
13789,71,5,0.00
8999,139,5,0.00
1758,105,5,0.00
10257,133,5,0.00
11316,144,5,0.00
233,137,5,0.00
8998,128,5,0.00
5206,173,5,0.00
7994,81,5,0.00
11170,166,5,0.00
3828,70,5,0.00
10694,110,5,0.00
2758,582,5,0.00
9622,75,5,0.00
623,76,5,0.00
8853,116,5,0.00
4147,109,5,0.00
4684,94,5,0.00
6680,129,5,0.00
7442,66,5,0.00
5824,524,5,0.00
3973,72,5,0.00
13855,91,5,0.00
4706,391,5,0.00
3487,220,5,0.00
5655,129,5,0.00
11250,84,5,0.00
11401,424,5,0.00
1656,121,5,0.00
2453,335,5,0.00
7870,200,5,0.00
7131,321,5,0.00
12504,138,5,0.00
4450,217,5,0.00
1407,147,5,0.00
1958,251,5,0.00
13440,157,5,0.00
11790,199,5,0.00
3449,108,5,0.00
6712,71,5,0.00
11046,200,5,0.00
13761,258,5,0.00
4018,100,5,0.00
11641,145,5,0.00
10467,240,5,0.00
1480,39,5,0.00
3658,216,5,0.00
9349,172,5,0.00
3713,144,5,0.00
3964,152,5,0.00
12321,340,5,0.00
11955,332,5,0.00
11185,107,5,0.00
5437,110,5,0.00
9219,196,5,0.00
5761,375,5,0.00
10733,432,5,0.00
13300,165,5,0.00
270,93,5,0.00
3546,62,5,0.00
10466,201,5,0.00
5525,130,5,0.00
7365,341,5,0.00
13945,131,5,0.00
5383,138,5,0.00
6507,150,5,0.00
11513,99,5,0.00
6909,116,5,0.00
7308,194,5,0.00
1034,35,5,0.00
7356,63,5,0.00
7471,139,5,0.00
12357,107,5,0.00
5987,224,5,0.00
3410,123,5,0.00
11939,67,5,0.00
3695,287,5,0.00
5755,46,5,0.00
4437,332,5,0.00
4872,108,5,0.00
1453,446,5,0.00
953,178,5,0.00
13636,219,5,0.00
13505,71,5,0.00
7512,111,5,0.00
13090,155,5,0.00
5865,219,5,0.00
5704,96,5,0.00
10389,152,5,0.00
4874,117,5,0.00
6743,136,5,0.00
4464,148,5,0.00
1930,162,5,0.00
12940,157,5,0.00
2653,156,5,0.00
6603,124,5,0.00
145,37,5,0.00
7430,156,5,0.00
7291,97,5,0.00
8436,194,5,0.00
11029,46,5,0.00
5838,112,5,0.00
6499,53,5,0.00
8025,75,5,0.00
5365,115,5,0.00
3571,140,5,0.00
35,97,5,0.00
8443,36,5,0.00
12128,123,5,0.00
2007,84,5,0.00
4087,86,5,0.00
6630,135,5,0.00
3928,26,5,0.00
3322,167,5,0.00
2788,81,5,0.00
398,65,5,0.00
6440,166,5,0.00
6009,98,5,0.00
13189,97,5,0.00
2046,140,5,0.00
5963,84,5,0.00
13498,39,5,0.00
5806,16,5,0.00
8777,76,5,0.00
11953,39,5,0.00
11081,81,5,0.00
5800,97,5,0.00
28,61,5,0.00
1393,32,5,0.00
8985,66,5,0.00
5947,63,5,0.00
2240,21,4,0.00
13242,80,4,0.00
8690,35,4,0.00
7309,57,4,0.00
13077,42,4,0.00
1769,50,4,0.00
13447,63,4,0.00
2662,82,4,0.00
8658,65,4,0.00
4472,43,4,0.00
1867,73,4,0.00
2937,40,4,0.00
5392,37,4,0.00
4038,33,4,0.00
5816,19,4,0.00
13103,88,4,0.00
11639,293,4,0.00
10043,406,4,0.00
11447,125,4,0.00
6526,670,4,0.00
997,533,4,0.00
8721,1589,4,0.00
8145,224,4,0.00
6213,448,4,0.00
922,378,4,0.00
11770,197,4,0.00
13409,160,4,0.00
6082,504,4,0.00
12802,361,4,0.00
7383,3528,4,0.00
3558,365,4,0.00
13725,195,4,0.00
5951,1652,4,0.00
404,313,4,0.00
730,496,4,0.00
7577,37,4,0.00
13107,1340,4,0.00
7849,152,4,0.00
3947,251,4,0.00
13216,306,4,0.00
15,404,4,0.00
8546,406,4,0.00
7008,395,4,0.00
13883,536,4,0.00
11295,177,4,0.00
8754,44,4,0.00
12659,177,4,0.00
2015,190,4,0.00
7594,416,4,0.00
4191,367,4,0.00
3921,987,4,0.00
10823,121,4,0.00
4663,95,4,0.00
6295,1909,4,0.00
3877,580,4,0.00
3380,143,4,0.00
12701,53,4,0.00
1452,49,4,0.00
1334,159,4,0.00
6643,257,4,0.00
6862,178,4,0.00
8710,437,4,0.00
11340,617,4,0.00
12996,1457,4,0.00
5248,193,4,0.00
12037,322,4,0.00
8639,832,4,0.00
5942,253,4,0.00
1601,579,4,0.00
10247,72,4,0.00
2198,178,4,0.00
318,328,4,0.00
12997,448,4,0.00
6975,331,4,0.00
1313,241,4,0.00
4234,79,4,0.00
8002,34,4,0.00
819,449,4,0.00
5622,525,4,0.00
12018,582,4,0.00
9530,183,4,0.00
12363,26,4,0.00
1213,846,4,0.00
2306,67,4,0.00
12197,328,4,0.00
11131,128,4,0.00
1806,55,4,0.00
7573,604,4,0.00
8560,703,4,0.00
6821,203,4,0.00
9337,434,4,0.00
8075,289,4,0.00
2091,53,4,0.00
13486,1043,4,0.00
10465,138,4,0.00
5478,97,4,0.00
12157,282,4,0.00
8124,80,4,0.00
8479,264,4,0.00
13615,595,4,0.00
1455,487,4,0.00
8904,80,4,0.00
7697,65,4,0.00
5611,278,4,0.00
4515,96,4,0.00
67,594,4,0.00
418,178,4,0.00
1124,239,4,0.00
5016,306,4,0.00
10620,112,4,0.00
3579,52,4,0.00
5763,293,4,0.00
3215,174,4,0.00
4394,42,4,0.00
2120,79,4,0.00
11566,194,4,0.00
9839,111,4,0.00
271,63,4,0.00
6471,386,4,0.00
1166,1120,4,0.00
11731,254,4,0.00
8,496,4,0.00
7104,208,4,0.00
10091,123,4,0.00
2750,125,4,0.00
6542,376,4,0.00
6922,101,4,0.00
2753,184,4,0.00
10715,266,4,0.00
2414,349,4,0.00
9913,222,4,0.00
519,304,4,0.00
8826,150,4,0.00
12711,375,4,0.00
591,233,4,0.00
8285,253,4,0.00
8539,97,4,0.00
3318,345,4,0.00
885,91,4,0.00
8760,141,4,0.00
9611,374,4,0.00
12201,345,4,0.00
10771,46,4,0.00
8913,149,4,0.00
1329,241,4,0.00
12801,93,4,0.00
10927,79,4,0.00
10,129,4,0.00
6632,497,4,0.00
1505,130,4,0.00
9137,53,4,0.00
11693,113,4,0.00
5901,190,4,0.00
4339,96,4,0.00
3592,147,4,0.00
11699,175,4,0.00
4112,235,4,0.00
7415,273,4,0.00
3155,133,4,0.00
2819,50,4,0.00
3855,62,4,0.00
12649,137,4,0.00
435,100,4,0.00
7770,45,4,0.00
2167,31,4,0.00
12738,133,4,0.00
11290,463,4,0.00
11579,103,4,0.00
2851,84,4,0.00
12003,89,4,0.00
7381,450,4,0.00
7904,74,4,0.00
9189,90,4,0.00
5637,209,4,0.00
9373,108,4,0.00
9462,35,4,0.00
13745,104,4,0.00
7536,435,4,0.00
4705,208,4,0.00
8938,41,4,0.00
13923,124,4,0.00
12402,130,4,0.00
5304,124,4,0.00
3453,175,4,0.00
3632,51,4,0.00
4965,646,4,0.00
12814,82,4,0.00
10638,102,4,0.00
6750,187,4,0.00
13540,48,4,0.00
3060,134,4,0.00
66,104,4,0.00
527,53,4,0.00
8110,44,4,0.00
11298,116,4,0.00
12324,56,4,0.00
9766,233,4,0.00
5835,13,4,0.00
8121,99,4,0.00
13866,175,4,0.00
1559,111,4,0.00
11465,127,4,0.00
7411,78,4,0.00
4603,38,4,0.00
13859,88,4,0.00
4662,145,4,0.00
5475,141,4,0.00
4101,133,4,0.00
4868,27,4,0.00
4164,175,4,0.00
12678,73,4,0.00
1801,75,4,0.00
